profile,basis,b_angstrom,temperature,removal_steps,radius,intact,removed,mismatched_return,correct_return,causal_margin,causal_pass,mismatch_overlap
sto-3g_b1.9,sto-3g,1.9,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,20,0.35,1.0,0.44687499999999997,0.546875,1.0,0.453125,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,40,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,40,0.25,1.0,0.37625,0.34375,1.0,0.62375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,40,0.35,1.0,0.44687499999999997,0.34375,1.0,0.5531250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.0005,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,10,0.15,1.0,0.24500000000000002,0.064375,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,10,0.35,1.0,0.44687499999999997,0.579375,1.0,0.420625,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,20,0.15,1.0,0.24500000000000002,0.050625,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,20,0.35,1.0,0.44687499999999997,0.5475,1.0,0.4525,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,40,0.15,1.0,0.24500000000000002,0.015625,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,40,0.25,1.0,0.37625,0.328125,1.0,0.62375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,40,0.35,1.0,0.44687499999999997,0.328125,1.0,0.5531250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.001,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,10,0.15,1.0,0.24500000000000002,0.14750000000000002,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,10,0.25,1.0,0.37625,0.4225,1.0,0.5775,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,10,0.35,1.0,0.44687499999999997,0.463125,1.0,0.536875,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,10,0.45,1.0,0.5118750000000001,0.99375,1.0,0.006249999999999978,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,20,0.15,1.0,0.24500000000000002,0.153125,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,20,0.25,1.0,0.37625,0.414375,1.0,0.5856250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,20,0.35,1.0,0.44687499999999997,0.4675000000000001,1.0,0.5325,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,20,0.45,1.0,0.5118750000000001,0.995625,1.0,0.004375000000000018,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,40,0.15,1.0,0.24500000000000002,0.08812500000000001,0.9981249999999999,0.7531249999999999,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,40,0.25,1.0,0.37625,0.29125,0.99875,0.6225,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,40,0.35,1.0,0.44687499999999997,0.345625,0.999375,0.5525,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,40,0.45,1.0,0.5118750000000001,0.9981249999999999,1.0,0.001875000000000071,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.002,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,10,0.15,1.0,0.24500000000000002,0.04625,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,10,0.25,1.0,0.37625,0.085625,1.0,0.62375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,10,0.35,1.0,0.44687499999999997,0.256875,1.0,0.5531250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,10,0.45,1.0,0.5118750000000001,0.9524999999999999,1.0,0.0475000000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,20,0.15,1.0,0.24500000000000002,0.10062499999999999,1.0,0.755,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,20,0.25,1.0,0.37625,0.175,1.0,0.62375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,20,0.35,1.0,0.44687499999999997,0.34125,1.0,0.5531250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,20,0.45,1.0,0.5118750000000001,0.9662499999999999,1.0,0.03375000000000006,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,40,0.15,1.0,0.24500000000000002,0.08687500000000001,0.994375,0.749375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,40,0.25,1.0,0.37625,0.15,0.995,0.61875,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,40,0.35,1.0,0.44687499999999997,0.32625000000000004,0.99625,0.549375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,40,0.45,1.0,0.5118750000000001,0.9524999999999999,0.996875,0.04437500000000005,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.004,40,0.55,1.0,0.5606249999999999,1.0,0.9975,-0.0024999999999999467,False,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,10,0.15,0.99,0.24500000000000002,0.015625,0.988125,0.743125,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,10,0.25,1.0,0.37625,0.030625000000000003,1.0,0.62375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,10,0.35,1.0,0.44687499999999997,0.290625,1.0,0.5531250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,10,0.45,1.0,0.5118750000000001,0.86625,1.0,0.13375000000000004,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,10,0.55,1.0,0.5606249999999999,0.994375,1.0,0.005624999999999991,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,20,0.15,0.99,0.24500000000000002,0.0225,0.985625,0.740625,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,20,0.25,1.0,0.37625,0.044375,1.0,0.62375,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,20,0.35,1.0,0.44687499999999997,0.30875,1.0,0.5531250000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,20,0.45,1.0,0.5118750000000001,0.8724999999999999,1.0,0.12750000000000006,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,20,0.55,1.0,0.5606249999999999,0.995,1.0,0.0050000000000000044,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,40,0.15,0.99,0.24500000000000002,0.052500000000000005,0.97125,0.72625,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,40,0.25,1.0,0.37625,0.085,0.984375,0.608125,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,40,0.35,1.0,0.44687499999999997,0.349375,0.984375,0.5375000000000001,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,40,0.45,1.0,0.5118750000000001,0.8524999999999999,0.984375,0.13187500000000008,True,0.09986348920565058
sto-3g_b1.9,sto-3g,1.9,0.008,40,0.55,1.0,0.5606249999999999,0.994375,0.984375,-0.010000000000000009,False,0.09986348920565058
sto-3g_b2.0,sto-3g,2.0,0.0005,10,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,10,0.35,1.0,0.44687499999999997,0.578125,1.0,0.421875,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,20,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,20,0.35,1.0,0.44687499999999997,0.546875,1.0,0.453125,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,40,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,40,0.25,1.0,0.37625,0.34375,1.0,0.62375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,40,0.35,1.0,0.44687499999999997,0.34375,1.0,0.5531250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.0005,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,10,0.15,1.0,0.24500000000000002,0.06375,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,10,0.35,1.0,0.44687499999999997,0.579375,1.0,0.420625,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,20,0.15,1.0,0.24500000000000002,0.060625,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,20,0.25,1.0,0.37625,0.53125,1.0,0.46875,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,20,0.35,1.0,0.44687499999999997,0.531875,1.0,0.468125,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,40,0.15,1.0,0.24500000000000002,0.0225,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,40,0.25,1.0,0.37625,0.328125,1.0,0.62375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,40,0.35,1.0,0.44687499999999997,0.328125,1.0,0.5531250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.001,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,10,0.15,1.0,0.24500000000000002,0.14937499999999998,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,10,0.25,1.0,0.37625,0.4225,1.0,0.5775,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,10,0.35,1.0,0.44687499999999997,0.4575,1.0,0.5425,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,10,0.45,1.0,0.5118750000000001,0.99375,1.0,0.006249999999999978,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,20,0.15,1.0,0.24500000000000002,0.153125,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,20,0.25,1.0,0.37625,0.414375,1.0,0.5856250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,20,0.35,1.0,0.44687499999999997,0.46312500000000006,1.0,0.536875,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,20,0.45,1.0,0.5118750000000001,0.9937499999999999,1.0,0.006250000000000089,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,40,0.15,1.0,0.24500000000000002,0.088125,0.9981249999999999,0.7531249999999999,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,40,0.25,1.0,0.37625,0.29125,0.99875,0.6225,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,40,0.35,1.0,0.44687499999999997,0.341875,0.999375,0.5525,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,40,0.45,1.0,0.5118750000000001,0.9975,1.0,0.0024999999999999467,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.002,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,10,0.15,1.0,0.24500000000000002,0.036875000000000005,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,10,0.25,1.0,0.37625,0.06875,1.0,0.62375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,10,0.35,1.0,0.44687499999999997,0.24312500000000004,1.0,0.5531250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,10,0.45,1.0,0.5118750000000001,0.961875,1.0,0.038124999999999964,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,20,0.15,1.0,0.24500000000000002,0.09125,1.0,0.755,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,20,0.25,1.0,0.37625,0.159375,1.0,0.62375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,20,0.35,1.0,0.44687499999999997,0.32375,1.0,0.5531250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,20,0.45,1.0,0.5118750000000001,0.96625,1.0,0.03374999999999995,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,40,0.15,1.0,0.24500000000000002,0.08249999999999999,0.994375,0.749375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,40,0.25,1.0,0.37625,0.145625,0.995,0.61875,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,40,0.35,1.0,0.44687499999999997,0.316875,0.99625,0.549375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,40,0.45,1.0,0.5118750000000001,0.949375,0.996875,0.04749999999999999,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.004,40,0.55,1.0,0.5606249999999999,1.0,0.9975,-0.0024999999999999467,False,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,10,0.15,0.99,0.24500000000000002,0.015625,0.988125,0.743125,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,10,0.25,1.0,0.37625,0.035,1.0,0.62375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,10,0.35,1.0,0.44687499999999997,0.29125,1.0,0.5531250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,10,0.45,1.0,0.5118750000000001,0.869375,1.0,0.130625,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,10,0.55,1.0,0.5606249999999999,0.994375,1.0,0.005624999999999991,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,20,0.15,0.99,0.24500000000000002,0.0225,0.985625,0.740625,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,20,0.25,1.0,0.37625,0.045625,1.0,0.62375,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,20,0.35,1.0,0.44687499999999997,0.30562500000000004,1.0,0.5531250000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,20,0.45,1.0,0.5118750000000001,0.8687499999999999,1.0,0.1312500000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,20,0.55,1.0,0.5606249999999999,0.995625,1.0,0.004375000000000018,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,40,0.15,0.99,0.24500000000000002,0.052500000000000005,0.98125,0.73625,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,40,0.25,1.0,0.37625,0.085,0.994375,0.618125,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,40,0.35,1.0,0.44687499999999997,0.348125,0.995625,0.5487500000000001,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,40,0.45,1.0,0.5118750000000001,0.8525,0.99625,0.14374999999999993,True,0.09834782109552874
sto-3g_b2.0,sto-3g,2.0,0.008,40,0.55,1.0,0.5606249999999999,0.994375,0.996875,0.0024999999999999467,True,0.09834782109552874
sto-3g_b2.1,sto-3g,2.1,0.0005,10,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,10,0.35,1.0,0.44687499999999997,0.578125,1.0,0.421875,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,20,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,20,0.25,1.0,0.37625,0.546875,1.0,0.453125,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,20,0.35,1.0,0.44687499999999997,0.546875,1.0,0.453125,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,40,0.15,1.0,0.24500000000000002,0.0,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,40,0.25,1.0,0.37625,0.34375,1.0,0.62375,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,40,0.35,1.0,0.44687499999999997,0.34375,1.0,0.5531250000000001,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.0005,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,10,0.15,1.0,0.24500000000000002,0.06375,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,10,0.25,1.0,0.37625,0.578125,1.0,0.421875,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,10,0.35,1.0,0.44687499999999997,0.579375,1.0,0.420625,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,10,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,20,0.15,1.0,0.24500000000000002,0.060625,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,20,0.25,1.0,0.37625,0.53125,1.0,0.46875,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,20,0.35,1.0,0.44687499999999997,0.531875,1.0,0.468125,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,20,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,40,0.15,1.0,0.24500000000000002,0.0225,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,40,0.25,1.0,0.37625,0.328125,1.0,0.62375,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,40,0.35,1.0,0.44687499999999997,0.328125,1.0,0.5531250000000001,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,40,0.45,1.0,0.5118750000000001,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.001,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,10,0.15,1.0,0.24500000000000002,0.13875,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,10,0.25,1.0,0.37625,0.406875,1.0,0.593125,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,10,0.35,1.0,0.44687499999999997,0.441875,1.0,0.5531250000000001,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,10,0.45,1.0,0.5118750000000001,0.99375,1.0,0.006249999999999978,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,20,0.15,1.0,0.24500000000000002,0.14375,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,20,0.25,1.0,0.37625,0.3925,1.0,0.6074999999999999,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,20,0.35,1.0,0.44687499999999997,0.44125000000000003,1.0,0.5531250000000001,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,20,0.45,1.0,0.5118750000000001,0.9937499999999999,1.0,0.006250000000000089,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,40,0.15,1.0,0.24500000000000002,0.088125,0.9981249999999999,0.7531249999999999,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,40,0.25,1.0,0.37625,0.29125,0.99875,0.6225,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,40,0.35,1.0,0.44687499999999997,0.341875,0.999375,0.5525,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,40,0.45,1.0,0.5118750000000001,0.9975,1.0,0.0024999999999999467,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.002,40,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,10,0.15,1.0,0.24500000000000002,0.036875000000000005,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,10,0.25,1.0,0.37625,0.06875,1.0,0.62375,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,10,0.35,1.0,0.44687499999999997,0.24312500000000004,1.0,0.5531250000000001,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,10,0.45,1.0,0.5118750000000001,0.9624999999999999,1.0,0.03750000000000009,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,10,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,20,0.15,1.0,0.24500000000000002,0.096875,1.0,0.755,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,20,0.25,1.0,0.37625,0.165,1.0,0.62375,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,20,0.35,1.0,0.44687499999999997,0.329375,1.0,0.5531250000000001,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,20,0.45,1.0,0.5118750000000001,0.970625,1.0,0.02937500000000004,True,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,20,0.55,1.0,0.5606249999999999,1.0,1.0,0.0,False,0.0916118834150735
sto-3g_b2.1,sto-3g,2.1,0.004,40,0.15,1.0,0.24500000000000002,0.08249999999999999,0.994375,0.749375,True,0.0916118834150735
