training_seed,architecture,transition,model_weight_hash,heldout_both_correct,task_competent,untrained_component_norm,component_norm,component_a_norm,component_b_norm,component_bilateral_support,next_component_norm,transported_norm,transport_fraction,transport_percentile,probability_response,probability_response_percentile,erase_cross_entropy_increase,exchange_cross_entropy_increase,bilateral_fraction,reconstruction_error
8038,distributed,4_to_5,a062ea556acb7a900d875a48b7b9230c1f5846231708f2a93023bdc05d220bda,1.0,True,8.764209640377339e-05,0.07779189453392336,0.07211694687468412,0.08131563855243704,1.0,0.13337169862358794,0.056507623286074574,0.4236852635847041,0.0,1.2245261331786074e-06,0.0,-3.405689686338973e-08,8.750424783770315e-07,1.0,3.3306690738754696e-16
8038,distributed,5_to_6,a062ea556acb7a900d875a48b7b9230c1f5846231708f2a93023bdc05d220bda,1.0,True,8.764209640377339e-05,0.13337169862358794,0.12394662834494309,0.1371197277938508,1.0,0.1703426392959012,0.09166433632236264,0.5381173891707351,0.0,2.151076385391272e-06,0.0,9.54592251115587e-07,5.27990578854483e-06,1.0,2.2898349882893854e-16
8038,distributed,6_to_7,a062ea556acb7a900d875a48b7b9230c1f5846231708f2a93023bdc05d220bda,1.0,True,8.764209640377339e-05,0.1703426392959012,0.1676353804032758,0.16586422436780757,1.0,0.19324646544427992,0.11135585708574869,0.5762374842393,0.0,1.9384738153534314e-06,0.0,-4.881211012710758e-07,3.733343480052419e-06,1.0,3.3306690738754696e-16
8038,central_shared,4_to_5,12f29bb915c0e6d972d6c481c2c65a8be87413eecbbf3233cfaa630d5125942d,1.0,True,0.00017705392426066715,0.06133775303194797,0.06967395988795393,0.047932988436710844,1.0,0.09778379850281921,0.05324539833161154,0.5445216809620709,1.0,5.04727329136747e-07,0.0,2.76081917954868e-07,0.0001658200102039523,0.997314453125,2.220446049250313e-16
8038,central_shared,5_to_6,12f29bb915c0e6d972d6c481c2c65a8be87413eecbbf3233cfaa630d5125942d,1.0,True,0.00017705392426066715,0.09778379850281921,0.10343841809985163,0.08812597879394443,1.0,0.1412106539097421,0.08232315620436659,0.5829811981253571,1.0,1.1785162219987053e-06,0.0,1.0018522810445706e-06,4.014522430026088e-05,0.997802734375,2.411265631607762e-16
8038,central_shared,6_to_7,12f29bb915c0e6d972d6c481c2c65a8be87413eecbbf3233cfaa630d5125942d,1.0,True,0.00017705392426066715,0.1412106539097421,0.14435735872517214,0.13377518783588171,1.0,0.20449441059973367,0.11663216513615998,0.5703440245339981,1.0,1.918106993543363e-06,0.0,1.8272463290684664e-06,1.9043480375832944e-05,1.0,2.220446049250313e-16
8038,directional_relay,4_to_5,c46434c439b7cd500d7630daf2cdc44767c97a135d4d0fe38948f9544d058afa,1.0,True,4.848825719810274e-05,0.042846300152834235,0.04986556246672538,0.03091579570894891,1.0,0.09347227793537616,0.033024595331438734,0.35330898166695923,0.0,1.0245072359257149e-07,0.0,-4.744303947644176e-08,-1.2092752111444365e-08,0.96728515625,2.7755575615628914e-16
8038,directional_relay,5_to_6,c46434c439b7cd500d7630daf2cdc44767c97a135d4d0fe38948f9544d058afa,1.0,True,4.848825719810274e-05,0.09347227793537616,0.09884303137964406,0.07482322438891084,1.0,0.13055315523386615,0.06171935107545451,0.4727526574512402,0.0,1.626852752030485e-07,0.0,-1.124039643504935e-07,2.1135819324992286e-06,1.0,2.498001805406602e-16
8038,directional_relay,6_to_7,c46434c439b7cd500d7630daf2cdc44767c97a135d4d0fe38948f9544d058afa,1.0,True,4.848825719810274e-05,0.13055315523386615,0.16152903154167697,0.07861212609317901,1.0,0.18654391894673025,0.08868680409679887,0.4754205047130183,0.0,4.497526727786174e-07,0.0,1.2282514814757778e-08,6.300860346416472e-06,1.0,2.220446049250313e-16
8038,four_channel_crossbar,4_to_5,9abdf870dc4419c9f9e52188328be5506987dcfb7a14f2d2ac0b338b5402e77a,1.0,True,0.00010159083241964312,0.04732221294974644,0.0565287156692668,0.032273323360445166,1.0,0.08087178605088849,0.046551508461338605,0.5756211249253987,0.40625,2.9472559561173463e-06,0.0,3.134941901616877e-06,1.238435647760824e-05,1.0,2.220446049250313e-16
8038,four_channel_crossbar,5_to_6,9abdf870dc4419c9f9e52188328be5506987dcfb7a14f2d2ac0b338b5402e77a,1.0,True,0.00010159083241964312,0.08087178605088849,0.09216178004194583,0.06124634711644408,1.0,0.14317275424704595,0.06920940280706861,0.48339785855936757,1.0,1.3047122590084377e-05,0.0,1.6526509006597007e-05,0.0016865793057160281,1.0,2.220446049250313e-16
8038,four_channel_crossbar,6_to_7,9abdf870dc4419c9f9e52188328be5506987dcfb7a14f2d2ac0b338b5402e77a,1.0,True,0.00010159083241964312,0.14317275424704595,0.15417184917290688,0.12701250744674317,1.0,0.19980250659799884,0.10119433111451726,0.506471779746585,0.28125,5.6208667326883505e-05,0.0,7.938383341934224e-05,0.003937704478658237,1.0,2.636779683484747e-16
8038,dual_independent_relay,4_to_5,8981141ec91b6505f19e4cd78c077f2c58758c87c998c251963203589816d2ad,1.0,True,5.2712849799635476e-20,1.6136379363267648e-17,2.2820286543130434e-17,0.0,0.0,2.4371464912423088e-17,2.6697968573830883e-17,2.6697968573830883e-05,1.0,7.153032230148803e-23,1.0,0.0,0.0,0.0,2.220446049250313e-16
8038,dual_independent_relay,5_to_6,8981141ec91b6505f19e4cd78c077f2c58758c87c998c251963203589816d2ad,1.0,True,5.2712849799635476e-20,2.4371464912423088e-17,3.446645621404875e-17,0.0,0.0,2.59551768113532e-17,2.9996102215684977e-17,2.9996102215684978e-05,0.0,6.949612980959076e-23,0.8125,0.0,0.0,0.0,2.220446049250313e-16
8038,dual_independent_relay,6_to_7,8981141ec91b6505f19e4cd78c077f2c58758c87c998c251963203589816d2ad,1.0,True,5.2712849799635476e-20,2.59551768113532e-17,3.6706163060407364e-17,0.0,0.0,2.875971737327339e-17,3.3045304094346034e-17,3.304530409434604e-05,0.1875,5.35880828053905e-23,0.9375,0.0,0.0,0.0,2.220446049250313e-16
8039,distributed,4_to_5,54139e30e48de572b4e972e373d77846a9b8a3bd291faec8e9e06e13100b46d1,1.0,True,0.00017746483570972406,0.10213408132713325,0.11533034411711987,0.08231600530563983,1.0,0.17419658749873593,0.0891058174102804,0.5115244718035995,1.0,1.008406848233823e-05,0.3125,1.2345555083803188e-05,7.746844065179794e-05,1.0,3.3306690738754696e-16
8039,distributed,5_to_6,54139e30e48de572b4e972e373d77846a9b8a3bd291faec8e9e06e13100b46d1,1.0,True,0.00017746483570972406,0.17419658749873593,0.1911861154706802,0.14920207866648497,1.0,0.23536912467725007,0.1320533028750581,0.5610476865057649,0.0,0.0022866218843614135,1.0,0.006658521063392687,0.011881117924218362,1.0,3.3306690738754696e-16
8039,distributed,6_to_7,54139e30e48de572b4e972e373d77846a9b8a3bd291faec8e9e06e13100b46d1,1.0,True,0.00017746483570972406,0.23536912467725007,0.22341593886318478,0.24172899688702065,1.0,0.27418521371048155,0.16115693883897966,0.5877667021429863,0.0,0.0035513385136538393,1.0,0.00898740883423975,0.013676943303834897,1.0,5.689893001203927e-16
8039,central_shared,4_to_5,5a017a2de52aec91afab19d7284809169a06d985170f92a4767b6ddc29cb8338,1.0,True,0.00017163540793615977,0.12009115460282638,0.09431705702896132,0.13621605594520853,1.0,0.20230095159196465,0.0966971470839468,0.47798661510491675,0.0,3.8980781924857875e-06,0.0,1.4429351993767464e-06,0.0018939436006099122,1.0,2.914335439641036e-16
8039,central_shared,5_to_6,5a017a2de52aec91afab19d7284809169a06d985170f92a4767b6ddc29cb8338,1.0,True,0.00017163540793615977,0.20230095159196465,0.18534839293682953,0.20919073266644894,1.0,0.2753303975617801,0.16271641680510457,0.5909860235050631,1.0,3.138905993275857e-05,0.0,4.204441300434312e-05,0.006564559107228316,1.0,2.7755575615628914e-16
8039,central_shared,6_to_7,5a017a2de52aec91afab19d7284809169a06d985170f92a4767b6ddc29cb8338,1.0,True,0.00017163540793615977,0.2753303975617801,0.2853079798463146,0.24980338790743167,1.0,0.3229810885134149,0.21299969390257747,0.6594803890312935,1.0,0.00843945456302886,1.0,0.0372887663935374,0.04361619283093254,1.0,3.885780586188048e-16
8039,directional_relay,4_to_5,97258474f70596448a31b8759718f337a5bb4e6f348ac351ec1eca533d866e01,0.99755859375,True,0.00011557536517248202,0.06563586739888587,0.03907715426310082,0.07794133213533318,1.0,0.09779938502329161,0.0476945120928117,0.4876770143437294,0.0,5.7155399092943545e-05,0.0,-4.7567832075661045e-05,0.0008326523339976437,0.997314453125,2.220446049250313e-16
8039,directional_relay,5_to_6,97258474f70596448a31b8759718f337a5bb4e6f348ac351ec1eca533d866e01,0.99755859375,True,0.00011557536517248202,0.09779938502329161,0.06441065024273009,0.11493713447424875,1.0,0.1262171318675948,0.07585473574651705,0.6009860517674472,0.0,8.055039442114068e-05,0.0,-7.493197308337796e-05,0.0010464719373603653,1.0,3.3306690738754696e-16
8039,directional_relay,6_to_7,97258474f70596448a31b8759718f337a5bb4e6f348ac351ec1eca533d866e01,0.99755859375,True,0.00011557536517248202,0.1262171318675948,0.10297066849746728,0.13857702878555067,1.0,0.15014579217632196,0.0842318659201744,0.5610005095664465,0.0,0.000448054384703713,0.0,0.00045734530429426156,0.006575835372840682,1.0,2.498001805406602e-16
8039,four_channel_crossbar,4_to_5,a6184f567b10ac63efdfa9ce3c8562055a3365eb9bb5a33cd0f0f467ad3454dd,1.0,True,9.888857121855112e-05,0.05324299434826409,0.05074752443296737,0.05175116689125602,1.0,0.10767651147753322,0.040189119308768444,0.3732394257326393,0.0,1.5492986126459522e-07,0.0,-4.745768335938495e-10,9.302569013759846e-07,0.998779296875,2.7755575615628914e-16
8039,four_channel_crossbar,5_to_6,a6184f567b10ac63efdfa9ce3c8562055a3365eb9bb5a33cd0f0f467ad3454dd,1.0,True,9.888857121855112e-05,0.10767651147753322,0.08624275965670862,0.11984200934669414,1.0,0.15515769983733838,0.07095598102086947,0.4573152418169199,0.0,2.4140675858835346e-07,0.0,-9.137643147071721e-09,1.4704179538025937e-06,0.994873046875,3.3306690738754696e-16
8039,four_channel_crossbar,6_to_7,a6184f567b10ac63efdfa9ce3c8562055a3365eb9bb5a33cd0f0f467ad3454dd,1.0,True,9.888857121855112e-05,0.15515769983733838,0.11543088523222877,0.18218270341449844,1.0,0.18158055727366113,0.0902188813119921,0.4968532020530298,0.0,3.2835893185880723e-07,0.0,-2.828050999997992e-08,7.2208344093883885e-06,0.997802734375,3.3306690738754696e-16
8039,dual_independent_relay,4_to_5,268988fa171a3e434b4a490f2fd5e988db1983250cbb2a08d2a154be7971ae8f,0.97509765625,True,2.0143525195857383e-19,2.3003375455077056e-17,3.253168554893034e-17,0.0,0.0,2.60423947292645e-17,1.8623300058012503e-17,1.8623300058012502e-05,1.0,1.4461620938792413e-18,1.0,0.0,0.0,0.0,2.220446049250313e-16
8039,dual_independent_relay,5_to_6,268988fa171a3e434b4a490f2fd5e988db1983250cbb2a08d2a154be7971ae8f,0.97509765625,True,2.0143525195857383e-19,2.60423947292645e-17,3.682950782279946e-17,0.0,0.0,2.6859524933297317e-17,1.7124624060969598e-17,1.71246240609696e-05,0.96875,1.806051374819796e-21,0.0,0.0,0.0,0.0,2.220446049250313e-16
8039,dual_independent_relay,6_to_7,268988fa171a3e434b4a490f2fd5e988db1983250cbb2a08d2a154be7971ae8f,0.97509765625,True,2.0143525195857383e-19,2.6859524933297317e-17,3.798510443956737e-17,0.0,0.0,2.891124667500688e-17,1.8493920633673057e-17,1.8493920633673056e-05,0.0,4.5754143875468705e-21,0.0,0.0,0.0,0.0,2.220446049250313e-16
8040,distributed,4_to_5,af2ee1c269fed2ce6867223e187ca94fc2dc4903abeb83aca36e89faaa6400e7,1.0,True,0.0001293574990320471,0.09632543283034789,0.08712526958300182,0.10095119918465015,1.0,0.17797604757156577,0.08353741553661752,0.46937448424359673,0.0,7.1209339790210526e-06,0.0,5.945770955008199e-07,0.00016090116084111928,1.0,3.3306690738754696e-16
8040,distributed,5_to_6,af2ee1c269fed2ce6867223e187ca94fc2dc4903abeb83aca36e89faaa6400e7,1.0,True,0.0001293574990320471,0.17797604757156577,0.1584601282618889,0.19038737715961512,1.0,0.24428300990103863,0.13340632907439043,0.5461138256337786,0.0,7.100986598427213e-06,0.0,1.5605735901958857e-06,0.000849344015104379,1.0,3.7470027081099033e-16
8040,distributed,6_to_7,af2ee1c269fed2ce6867223e187ca94fc2dc4903abeb83aca36e89faaa6400e7,1.0,True,0.0001293574990320471,0.24428300990103863,0.24739693730797688,0.2274476135091943,1.0,0.27765348151999736,0.17126901747412543,0.6168444801647127,0.0,6.052473690605769e-05,0.0,8.482578441849206e-05,0.0033511372052326687,1.0,5.551115123125783e-16
8040,central_shared,4_to_5,95b054b54ccc6b391d2221ec4ef3f53641ec4f463c5e6bd69c23f3b47742b042,0.999755859375,True,0.00021683213052972074,0.06804307700836904,0.06418681766416195,0.06642494368489255,1.0,0.10662675281293237,0.054026761336846696,0.5066904872516571,0.0,2.055891168878784e-06,0.0,-4.369053184780942e-08,0.0014329290460547536,1.0,3.3306690738754696e-16
8040,central_shared,5_to_6,95b054b54ccc6b391d2221ec4ef3f53641ec4f463c5e6bd69c23f3b47742b042,0.999755859375,True,0.00021683213052972074,0.10662675281293237,0.09231839700458998,0.11514037040944407,1.0,0.1506924971672572,0.08626838705539464,0.5724796434930884,0.34375,3.935337809748778e-06,0.0,1.140013450120866e-06,0.00029803668189368985,1.0,3.885780586188048e-16
8040,central_shared,6_to_7,95b054b54ccc6b391d2221ec4ef3f53641ec4f463c5e6bd69c23f3b47742b042,0.999755859375,True,0.00021683213052972074,0.1506924971672572,0.140774091087235,0.15361708375391353,1.0,0.19138769482172335,0.11101028874443575,0.5800283495124452,0.0,6.375616552254285e-06,0.0,3.7896994003057737e-06,0.0001937580629641182,1.0,3.3306690738754696e-16
8040,directional_relay,4_to_5,f15e16da90776adf6d2f1b3711b2a8bcf2f6519250566567cc0bb43050dbebeb,1.0,True,0.00010902895024349844,0.048995757400236095,0.027953779848747057,0.058752807047297184,1.0,0.11823290237005699,0.04175376613891806,0.3531484493904498,1.0,4.091998710838131e-07,0.0,-3.20860118139116e-07,4.659172464832494e-07,0.921142578125,3.608224830031759e-16
8040,directional_relay,5_to_6,f15e16da90776adf6d2f1b3711b2a8bcf2f6519250566567cc0bb43050dbebeb,1.0,True,0.00010902895024349844,0.11823290237005699,0.07558899265702004,0.1425600679815237,1.0,0.1477218616783487,0.07567702790499636,0.5122940304514738,0.0,2.5975960300156694e-06,0.0,2.3643747966231556e-06,1.1622862124440063e-05,0.979736328125,2.498001805406602e-16
8040,directional_relay,6_to_7,f15e16da90776adf6d2f1b3711b2a8bcf2f6519250566567cc0bb43050dbebeb,1.0,True,0.00010902895024349844,0.1477218616783487,0.11976399926898162,0.16434536202510794,1.0,0.15015475226966596,0.08449672566240643,0.5627309451428953,0.0,1.5859486697735077e-06,0.0,-1.681453998689872e-06,3.882089505851707e-06,0.9912109375,3.3306690738754696e-16
8040,four_channel_crossbar,4_to_5,ab198acbf35623d2eb3eff8191b1044fa8030a97f255c29426bf60de9805be8d,1.0,True,7.776657798501188e-05,0.08805055472118235,0.10087228206905445,0.06914351032211406,1.0,0.1519394585964064,0.07292960985155392,0.47999124470540144,0.0,3.4171070704674808e-06,0.0,-2.1954670891619204e-06,2.4473310738024885e-05,1.0,2.7755575615628914e-16
8040,four_channel_crossbar,5_to_6,ab198acbf35623d2eb3eff8191b1044fa8030a97f255c29426bf60de9805be8d,1.0,True,7.776657798501188e-05,0.1519394585964064,0.12796542794767185,0.16287518775348214,1.0,0.21189649249567089,0.12073750041637261,0.5697947096450373,0.03125,5.014253398725718e-06,0.0,-3.0854449823247474e-06,4.9467758315682464e-05,1.0,3.3306690738754696e-16
8040,four_channel_crossbar,6_to_7,ab198acbf35623d2eb3eff8191b1044fa8030a97f255c29426bf60de9805be8d,1.0,True,7.776657798501188e-05,0.21189649249567089,0.15842408129109958,0.2481598163446586,1.0,0.25770471124831185,0.15576548960911793,0.6044340006614385,0.0,1.6644657486135735e-05,0.0,1.3283809444094607e-05,0.00209286030931309,1.0,2.7755575615628914e-16
8040,dual_independent_relay,4_to_5,0bb28b520c9297f7c91973686fb912e96133a203d690a75a4e67816f1fae600b,1.0,True,4.8560923270406215e-20,1.6353452434350722e-17,2.3127274224282097e-17,0.0,0.0,2.240756629746484e-17,1.771478953873162e-17,1.771478953873162e-05,0.25,5.750968496645785e-24,1.0,0.0,0.0,0.0,2.220446049250313e-16
8040,dual_independent_relay,5_to_6,0bb28b520c9297f7c91973686fb912e96133a203d690a75a4e67816f1fae600b,1.0,True,4.8560923270406215e-20,2.240756629746484e-17,3.168908415764906e-17,0.0,0.0,2.5441491779704354e-17,2.5056416999751954e-17,2.5056416999751954e-05,1.0,7.247372421348546e-24,1.0,0.0,0.0,0.0,2.220446049250313e-16
8040,dual_independent_relay,6_to_7,0bb28b520c9297f7c91973686fb912e96133a203d690a75a4e67816f1fae600b,1.0,True,4.8560923270406215e-20,2.5441491779704354e-17,3.597970272186151e-17,0.0,0.0,2.8869434174044567e-17,2.2357047684216767e-17,2.2357047684216767e-05,0.71875,2.7902536124937334e-24,0.0,0.0,0.0,0.0,2.220446049250313e-16
8041,distributed,4_to_5,dccf9d53cb0970426656b062efc8d0b0a0d7a32f3813a0fd239c95077ba9b131,1.0,True,0.0003839769354240879,0.08441890772137811,0.0774735072296027,0.08466179358387123,1.0,0.15241915427649105,0.08260723166442792,0.5419740849275212,1.0,7.697292878960588e-06,0.0,7.121112018708525e-06,0.0011290593273128112,1.0,3.0531133177191805e-16
8041,distributed,5_to_6,dccf9d53cb0970426656b062efc8d0b0a0d7a32f3813a0fd239c95077ba9b131,1.0,True,0.0003839769354240879,0.15241915427649105,0.13817710651751702,0.16020299951183098,1.0,0.2513930516108288,0.12621150690572233,0.5020485096823804,0.0,2.0475166897446316e-05,0.0,2.6234610408521106e-05,0.009151564170349943,1.0,4.440892098500626e-16
8041,distributed,6_to_7,dccf9d53cb0970426656b062efc8d0b0a0d7a32f3813a0fd239c95077ba9b131,1.0,True,0.0003839769354240879,0.2513930516108288,0.23902426476071878,0.2494768944061116,1.0,0.3216241638554599,0.19751721312232928,0.6141242957450638,0.0,1.586087003108864e-05,0.0,1.9162273103791335e-05,0.013567258711594705,1.0,3.608224830031759e-16
8041,central_shared,4_to_5,481e033a363f1f725812838002f2769fb7257268f25b51a74a35760c747eb195,1.0,True,0.00023394301131319086,0.08957660361296099,0.07930400835010809,0.094170590679738,1.0,0.16203406142635712,0.07945987473070021,0.49038994660276375,1.0,2.9855301139929512e-06,0.0,2.26347035685237e-06,0.0003905001548161804,0.998046875,3.3306690738754696e-16
8041,central_shared,5_to_6,481e033a363f1f725812838002f2769fb7257268f25b51a74a35760c747eb195,1.0,True,0.00023394301131319086,0.16203406142635712,0.15556811534219345,0.15346598101849762,1.0,0.20801448020143853,0.12178016992996638,0.5854408299462424,0.0,4.645673944640766e-06,0.0,3.96865524259905e-06,0.0008229619425238791,0.998046875,3.3306690738754696e-16
8041,central_shared,6_to_7,481e033a363f1f725812838002f2769fb7257268f25b51a74a35760c747eb195,1.0,True,0.00023394301131319086,0.20801448020143853,0.21103563912243611,0.18460565640553467,1.0,0.23532052844216617,0.1477987201067802,0.6280740617285505,0.0,2.6920801032803026e-06,0.0,4.5156806566717623e-07,0.001625727181156914,1.0,2.7755575615628914e-16
8041,directional_relay,4_to_5,503fcd155c35b31f84d43fe56d78abea8c7415f5b31a4845d145041f9868cc5d,1.0,True,0.00014066556409609996,0.042431819357117914,0.038265930483579534,0.04332486325217483,1.0,0.08979850558507135,0.04120079759530278,0.45881384469445163,1.0,4.352621246985523e-07,0.0,-1.3612544797784654e-07,4.174716387696049e-07,0.980224609375,2.220446049250313e-16
8041,directional_relay,5_to_6,503fcd155c35b31f84d43fe56d78abea8c7415f5b31a4845d145041f9868cc5d,1.0,True,0.00014066556409609996,0.08979850558507135,0.1042239011263269,0.06670455426043378,1.0,0.15596275913965058,0.08032633700784857,0.5150353677439342,1.0,4.510355644516756e-06,0.78125,5.2060908467632725e-06,0.0005673661434790449,0.996337890625,4.440892098500626e-16
8041,directional_relay,6_to_7,503fcd155c35b31f84d43fe56d78abea8c7415f5b31a4845d145041f9868cc5d,1.0,True,0.00014066556409609996,0.15596275913965058,0.19513318020444076,0.09325635592096654,1.0,0.20271975675980236,0.101333965966934,0.4998721761836076,1.0,1.7447038992749158e-06,0.0,9.896915806118868e-07,3.7515196319325084e-05,1.0,3.3306690738754696e-16
8041,four_channel_crossbar,4_to_5,a91f61de5981ce6397bb1393aca79b4eb976ed7a173de04504373060627c35d0,1.0,True,0.00022294774066895177,0.050904711760736514,0.05843718564646282,0.03237950054833905,1.0,0.0955707222067936,0.036894725757991506,0.3860463215728306,0.0,4.064843639632767e-08,0.0,-1.8979825725515935e-08,2.012810150548449e-08,0.98583984375,2.220446049250313e-16
8041,four_channel_crossbar,5_to_6,a91f61de5981ce6397bb1393aca79b4eb976ed7a173de04504373060627c35d0,1.0,True,0.00022294774066895177,0.0955707222067936,0.1157359063105923,0.06057994923900566,1.0,0.11665856225381523,0.054385215035422554,0.4661913706522123,0.0,6.272414674562423e-08,0.0,-3.5099405209968194e-08,8.679734822438863e-08,0.994140625,2.220446049250313e-16
8041,four_channel_crossbar,6_to_7,a91f61de5981ce6397bb1393aca79b4eb976ed7a173de04504373060627c35d0,1.0,True,0.00022294774066895177,0.11665856225381523,0.1333741189471847,0.09365700963319129,1.0,0.141159313631935,0.06485668273416582,0.45945733983430936,0.0,1.1320726974893245e-07,0.0,-3.7560722417292315e-08,2.0738772851792028e-07,1.0,2.7755575615628914e-16
8041,dual_independent_relay,4_to_5,a5976a991b5acce70b4dc616de655d4342e806063513125bb4315a466f002efb,1.0,True,5.22237585559602e-20,1.730532561281299e-17,2.4473426182922627e-17,0.0,0.0,2.2424711539061043e-17,2.196118517989484e-17,2.1961185179894837e-05,0.0,1.7119101553766407e-21,1.0,0.0,0.0,0.0,2.220446049250313e-16
8041,dual_independent_relay,5_to_6,a5976a991b5acce70b4dc616de655d4342e806063513125bb4315a466f002efb,1.0,True,5.22237585559602e-20,2.2424711539061043e-17,3.1713331190844565e-17,0.0,0.0,2.6013342599385928e-17,2.94288192927844e-17,2.94288192927844e-05,0.0,2.482242834184866e-21,1.0,0.0,0.0,0.0,2.220446049250313e-16
8041,dual_independent_relay,6_to_7,a5976a991b5acce70b4dc616de655d4342e806063513125bb4315a466f002efb,1.0,True,5.22237585559602e-20,2.6013342599385928e-17,3.678842190670936e-17,0.0,0.0,2.8082489620531934e-17,2.998539682360821e-17,2.9985396823608212e-05,0.0,1.3605593841784797e-21,0.0,0.0,0.0,0.0,2.220446049250313e-16
8042,distributed,4_to_5,9fb0bc270b7b0779f08eeed36f42eb830b7f834701a47b0173868e029a54bb6f,0.999755859375,True,9.542535984955722e-05,0.08269559039864233,0.0842932299440178,0.07747808956304841,1.0,0.1560188307808852,0.07400680918468032,0.47434536468624366,0.0,4.4275359994623804e-05,0.0,2.1435451885330696e-05,0.000512328909657426,1.0,2.498001805406602e-16
8042,distributed,5_to_6,9fb0bc270b7b0779f08eeed36f42eb830b7f834701a47b0173868e029a54bb6f,0.999755859375,True,9.542535984955722e-05,0.1560188307808852,0.16630287024076035,0.13711080005537857,1.0,0.25593669901255894,0.13350598769669875,0.5216367492891183,1.0,4.54803438243222e-05,0.0,1.267767405593783e-05,0.004249202912437294,1.0,3.3306690738754696e-16
8042,distributed,6_to_7,9fb0bc270b7b0779f08eeed36f42eb830b7f834701a47b0173868e029a54bb6f,0.999755859375,True,9.542535984955722e-05,0.25593669901255894,0.26006641282124365,0.2414246957737961,1.0,0.325024206907767,0.18653785849979782,0.5739198943810735,0.4375,8.297383997699967e-05,0.0,6.912511972728603e-05,0.018258255899790583,1.0,3.3306690738754696e-16
8042,central_shared,4_to_5,739077e1d839b3b9935b584e0d7637ca15d0dd13231a062752e75d7f11a8f10e,1.0,True,0.00023020212025284852,0.08291761523204755,0.056496890444651615,0.09851625573842707,1.0,0.14272330570403438,0.05627740174328677,0.3943112266470995,0.0,1.1136191540408258e-07,0.0,-1.3691429652474135e-07,2.181218758914011e-08,0.995361328125,2.220446049250313e-16
8042,central_shared,5_to_6,739077e1d839b3b9935b584e0d7637ca15d0dd13231a062752e75d7f11a8f10e,1.0,True,0.00023020212025284852,0.14272330570403438,0.0866572769338215,0.17765860659707494,1.0,0.16846110165583392,0.0802873752091315,0.47659296074863994,0.0,2.478827991489015e-07,0.0,4.854497893737763e-09,3.160611587431695e-05,1.0,2.220446049250313e-16
8042,central_shared,6_to_7,739077e1d839b3b9935b584e0d7637ca15d0dd13231a062752e75d7f11a8f10e,1.0,True,0.00023020212025284852,0.16846110165583392,0.10367375549429368,0.20979993192968854,1.0,0.15001431738768026,0.08949771026836421,0.5965944572948749,0.0,5.751887592184269e-07,0.0,5.377021626607423e-07,8.60284521504777e-05,1.0,2.220446049250313e-16
8042,directional_relay,4_to_5,b9042f271442912ec894e841a9bd55454957fc1b6d3f848b9d55de88ca540953,1.0,True,0.00013699286314011828,0.07903065217009375,0.06845345213444409,0.08314259723027272,1.0,0.1446757742370256,0.051683573388064896,0.3572372338121414,0.0,2.745611989845361e-06,0.0,6.42391604196485e-07,3.6323157991491805e-06,0.99755859375,3.0878077872387166e-16
8042,directional_relay,5_to_6,b9042f271442912ec894e841a9bd55454957fc1b6d3f848b9d55de88ca540953,1.0,True,0.00013699286314011828,0.1446757742370256,0.11949716137767988,0.1612989387115964,1.0,0.19297623761068228,0.09509410761963144,0.4927762547193918,0.21875,1.2978292787448939e-05,0.0,1.4203788705395649e-05,0.0030132890239179103,1.0,3.3306690738754696e-16
8042,directional_relay,6_to_7,b9042f271442912ec894e841a9bd55454957fc1b6d3f848b9d55de88ca540953,1.0,True,0.00013699286314011828,0.19297623761068228,0.1526403577473714,0.22152414183058045,1.0,0.20732147124062775,0.11831818714811798,0.5706991487186194,0.0,1.3385180766060201e-05,0.0,1.37083754311722e-05,0.003258556363831693,1.0,3.3306690738754696e-16
8042,four_channel_crossbar,4_to_5,ec61d85966ee0d720b0bf512a17048754076068eab1ca5eb36e6973f5cf83a8c,1.0,True,5.524816603288542e-05,0.05158706276275296,0.045742408269624495,0.049433339988611796,1.0,0.08652660952347549,0.04361581576397696,0.5040740184341047,1.0,2.6323156194780875e-07,0.0,1.199317154623386e-07,5.989677265941353e-07,0.992431640625,2.220446049250313e-16
8042,four_channel_crossbar,5_to_6,ec61d85966ee0d720b0bf512a17048754076068eab1ca5eb36e6973f5cf83a8c,1.0,True,5.524816603288542e-05,0.08652660952347549,0.08689485834404159,0.07866775734270451,1.0,0.13186456116811301,0.0682018583079368,0.5172114304539097,1.0,6.024942326866503e-07,0.0,2.9016733531848987e-07,3.3399282659000237e-06,0.99853515625,2.220446049250313e-16
8042,four_channel_crossbar,6_to_7,ec61d85966ee0d720b0bf512a17048754076068eab1ca5eb36e6973f5cf83a8c,1.0,True,5.524816603288542e-05,0.13186456116811301,0.14145585767596536,0.11476933403670489,1.0,0.16046518046439973,0.0915429113471994,0.5704845816535806,1.0,1.0313855660113023e-06,0.0,8.246197482942721e-07,2.160592311799533e-05,1.0,3.3306690738754696e-16
8042,dual_independent_relay,4_to_5,c041098b45c79a5822c222546dd1cbe110d1e424ec837e7dbde576df81fea1a6,1.0,True,2.0891427026601572e-20,1.5481393615549145e-17,2.189399681554584e-17,0.0,0.0,1.8592178123077638e-17,1.4667164300726587e-17,1.4667164300726587e-05,0.0,7.371926448016651e-22,0.125,0.0,0.0,0.0,2.220446049250313e-16
